,text,label,cleaned
6449,"The Arabs are a few hundred million: if they were all terrorists they would have already destroyed Europe. Terrorists are a minority, often targeting other Arabs: there have been many more Arab victims in Arab bombings than Europeans. There is a lot of talk about bombings in Europe, but there are many more bombings in Asia and Africa.",4,the arab hundr million terrorist would alreadi destroy europ terrorist minor often target arab mani arab victim arab bomb european there lot talk bomb europ mani bomb asia africa
6450,"The Arabs are several hundred million if they were all terrorists they would have already destroyed Europe. The terrorists are a minority, which often damages other Arabs: in the attacks committed by Arabs, there have been many more Arab victims than European victims. Much is said about the terrorist attacks in Europe, but there are many more attacks in Asia and Africa.",4,the arab sever hundr million terrorist would alreadi destroy europ the terrorist minor often damag arab attack commit arab mani arab victim european victim much said terrorist attack europ mani attack asia africa
6525,"By far the vast majority of violence is the work of Italians. Among foreign immigrants, at the top of the list are Romanians, i.e. non-Muslim EU citizens. So what he says is wrong.",4,by far vast major violenc work italian among foreign immigr top list romanian e non muslim eu citizen so say wrong
6534,"Not all Muslims commit such terrible crimes, we must respect those that want to integrate normally doing nothing wrong.",4,not muslim commit terribl crime must respect want integr normal noth wrong
6535,"Unfortunately, violence against women is a transversal fact that takes place in every country, at every latitude and we are the victims, we women, so let's not make it a matter of nation, ethnicity, religion, a crime is a crime, whoever commits it and castration It doesn't really seem like the solution to the problem.",4,unfortun violenc women transvers fact take place everi countri everi latitud victim women let make matter nation ethnic religion crime crime whoever commit castrat it realli seem like solut problem
6536,"Unfortunately, violence against women is a cross fact that happens in every country, in every corner, and the victims are us, us women, so let's not make it an issue of nation, ethnicity, religion, a crime is a crime, whoever does it and castration does not really seem the solution to the problem.",4,unfortun violenc women cross fact happen everi countri everi corner victim us us women let make issu nation ethnic religion crime crime whoever castrat realli seem solut problem
6538,"Are you worried that Italians may have competitors? It seems that italian men get busy, a feminicide every 72 hours!",4,are worri italian may competitor it seem italian men get busi feminicid everi hour
6539,A phrase that denotes profound ignorance or perfect bad faith because those who offend women are the members of the male gender of every latitude.,4,a phrase denot profound ignor perfect bad faith offend women member male gender everi latitud
6541,Would you also propose castration for the two carabinieri in Florence who raped two foreign female tourists (provided they are declared definitively guilty)?,4,would also propos castrat two carabinieri florenc rape two foreign femal tourist provid declar definit guilti
6579,"Belonging to the Muslim religion does not mean being criminals, let us not fall into these dangerous clichés.",4,belong muslim religion mean crimin let us fall danger clich
6606,"Eye for eye, tooth for tooth and are we going back to the Middle Ages? Who commits an act so heinous must pay his debt, in prison, according to the law. You know that if any Italian woman beaten and raped by her husband, the partner and sometimes even by his father, would denounce the violence, prisons would be full of italian men. You've never seen 'Amore Criminale'? It is a great program that speaks about the subject, taking the cue from the most egregious cases, look for it on 'Raiplay'.",4,eye eye tooth tooth go back middl age who commit act heinou must pay debt prison accord law you know italian woman beaten rape husband partner sometim even father would denounc violenc prison would full italian men you never seen amor criminal it great program speak subject take cue egregi case look raiplay
6609,"Generalizing is always wrong. I too condemn those who commit certain crimes, but regardless of their religious beliefs or nationality.",4,gener alway wrong i condemn commit certain crime regardless religi belief nation
6610,"Generalizing is always wrong. I also condemn those who commit certain crimes, but regardless of their religious beliefs or their nationality.",4,gener alway wrong i also condemn commit certain crime regardless religi belief nation
6612,"Anyone who rape a woman in Italian territory should not be castrated, he will instead serve the sentence that our laws establish.",4,anyon rape woman italian territori castrat instead serv sentenc law establish
6631,"Compared to cases of violence in Italy by foreigners, which are 15% of the total, Italians boast 80% at home and proudly the world record as sex tourists in poor countries. The arrogance of money doesn't exonerate them, that's double violence.",4,compar case violenc itali foreign total italian boast home proudli world record sex tourist poor countri the arrog money exoner doubl violenc
6654,"Instead, the non-Muslims that kill them, which punishment must serve, as they often are on the loose but dangerous?",4,instead non muslim kill punish must serv often loos danger
6663,"These are horrendous and shameful crimes, many times perpetrated within the home and within the family.",4,these horrend shame crime mani time perpetr within home within famili
6664,"This are shameful and horrendous crimes, many times perpetrated within the home and within the family.",4,thi shame horrend crime mani time perpetr within home within famili
6669,"Our women for the most part suffer violence especially in the domestic sphere, in some cases since they were children by a family member.",4,our women part suffer violenc especi domest sphere case sinc children famili member
6691,"Islam is a religion, like Christianity and Judaism, it has nothing to do with terrorism, it is a dangerous and offensive generalisation.",4,islam religion like christian judaism noth terror danger offens generalis
6692,"Islam is a religion, like Christianity and Judaism, it has nothing to do with terrorism, it is a dangerous and offensive generalization.",4,islam religion like christian judaism noth terror danger offens gener
6697,"The fault of a few cannot fall on all Muslims, furthermore they are the first victims of terrorism.",4,the fault cannot fall muslim furthermor first victim terror
6698,"The fault of a few cannot fall on all Muslims, also they are the ones to be the first victims of terrorism.",4,the fault cannot fall muslim also one first victim terror
6701,Terrorists are a very small part of Islam. Most Muslims fear terrorism as much as Christians.,4,terrorist small part islam most muslim fear terror much christian
6702,Terrorists are a very small part of Islam. Most Muslims fear terrorism as Christians.,4,terrorist small part islam most muslim fear terror christian
6721,"Let us not confuse people who emigrate or flee, who are many, with exaggerated fanatics, who are few.",4,let us confus peopl emigr flee mani exagger fanat
6722,"We do not confuse people who migrate or flee, which are many, with frantic fanatics, which are few.",4,we confus peopl migrat flee mani frantic fanat
6723,"We treat terrorists as they are, that is, criminal individuals. And let's leave aside all the other Muslims who live peacefully in our cities.",4,we treat terrorist crimin individu and let leav asid muslim live peac citi
6724,"We treat terrorists as they are, criminal individuals. And let's leave all the other Muslims living peacefully in our cities alone.",4,we treat terrorist crimin individu and let leav muslim live peac citi alon
6739,"Muslims are not terrorists!!! Terrorism is a tragic and violent drift of the radicals, but it is important not to lump everything together!",4,muslim terrorist terror tragic violent drift radic import lump everyth togeth
6757,"ISTAT data: 146 femicides in 2016, the number of previous years is similar. Of these 146, 77.6% are Italian and 22.4% foreign.",4,istat data femicid number previou year similar of italian foreign
6759,The imposition of the burqa concerns the most extreme fringe of Muslims.,4,the imposit burqa concern extrem fring muslim
6760,The imposition of the burqa regards the most extreme fringe of Muslims.,4,the imposit burqa regard extrem fring muslim
6776,"The issue of the Islamic veil is complex, it is not a religious prescription but cultural. Islam has within itself many different positions on the subject.",4,the issu islam veil complex religi prescript cultur islam within mani differ posit subject
6799,"No woman agrees to be beaten, failing to free herself from a state of violence and submission does not mean wanting to stay there. The veil if chosen freely shouldn't be a problem for those who simply don't choose it.",4,no woman agre beaten fail free state violenc submiss mean want stay the veil chosen freeli problem simpli choos
6800,"No woman agrees to be beaten, be unable to break free from a state of violence and submission does not mean wanting to be in it. The veil if chosen freely should not be a problem for those who simply do not choose it.",4,no woman agre beaten unabl break free state violenc submiss mean want the veil chosen freeli problem simpli choos
